,OPR Job Code,OPR Job Title,OPR Job Rating,OPR Field Code,OPR Field Title,OPR Field Rating,ONET SOC 2018 Code,ONET SOC 2018 Title,ONET SOC 2010 Code,ONET SOC 2010 Title,Census Code 1980,Census Title 1980,GSS Ratings 1989,Census Code 2010,Census Titles 2010,GSS Ratings 2012,Prestige_Score
381,836,Manufacturing Production Technician,0.42561483671549527,800.0,EngineeringArchitecture,1.0,17-3029,"Engineering Technologists and Technicians, Except Drafte…",17-3029.09,Manufacturing Production Technicians,235.0,Technicians,0.3474808719503393,,,0.4552596159314514,0.5556065921885236
382,837,Mapping Technician,0.5453568068807956,800.0,EngineeringArchitecture,1.0,17-3031,Surveying and Mapping Technicians,17-3031.02,Mapping Technicians,218.0,Surveying and Mapping Technicians,0.2789086184495453,,,0.4552596159314514,0.5743861198629153
383,838,Marine Architect,0.7781212202660934,800.0,EngineeringArchitecture,1.0,17-2121,Marine Engineers and Naval Architects,17-2121.00,Marine Engineers and Naval Architects,58.0,Marine and Naval Architects,0.6161397430345027,1440.0,Marine engineers and naval architects,0.8113590263691681,0.7997431071122874
384,839,Marine Engineer and/or Naval Architect,0.7840344039779601,800.0,EngineeringArchitecture,1.0,17-2121,Marine Engineers and Naval Architects,17-2121.01,Marine Engineers,58.0,Marine and Naval Architects,0.6161397430345027,,,0.4552596159314514,0.730297180138304
385,839,Marine Engineer and/or Naval Architect,0.7840344039779601,800.0,EngineeringArchitecture,1.0,17-2121,Marine Engineers and Naval Architects,17-2121.02,Marine Architects,58.0,Marine and Naval Architects,0.6161397430345027,,,0.4552596159314514,0.730297180138304
386,840,Materials Engineer,0.6763875823142051,800.0,EngineeringArchitecture,1.0,17-2131,Materials Engineers,17-2131.00,Materials Engineers,45.0,Metallurgical and Materials Engineers,0.6375054135989606,1450.0,Materials engineers,0.7505070993914806,0.7623940479722979
387,841,Mechanical Drafter,0.5800295659185594,800.0,EngineeringArchitecture,1.0,17-3013,Mechanical Drafters,17-3013.00,Mechanical Drafters,217.0,Drafting Occupations,0.5010827197921178,,,0.4552596159314514,0.6403314729098876
388,842,Mechanical Engineer,0.7984141916409084,800.0,EngineeringArchitecture,1.0,17-2141,Mechanical Engineers,17-2141.00,Mechanical Engineers,57.0,Mechanical Engineers,0.6837014580626534,1460.0,Mechanical engineers,0.8722109533468558,0.834891812677307
389,843,Mechanical Engineering Technician,0.7137481521300901,800.0,EngineeringArchitecture,1.0,17-3027,Mechanical Engineering Technologists and Technicians,17-3027.00,Mechanical Engineering Technicians,235.0,Technicians,0.3474808719503393,,,0.4552596159314514,0.6420465868129022
390,843,Mechanical Engineering Technician,0.7137481521300901,800.0,EngineeringArchitecture,1.0,17-3027,Mechanical Engineering Technologists and Technicians,17-3029.07,Mechanical Engineering Technologists,235.0,Technicians,0.3474808719503393,,,0.4552596159314514,0.6420465868129022
391,844,Mechatronics Engineer,0.8062088428974601,800.0,EngineeringArchitecture,1.0,17-2199,"Engineers, All Other",17-2199.05,Mechatronics Engineers,59.0,Engineers,0.7782589865742746,,,0.4552596159314514,0.777479322699097
392,845,Microsystems Engineer,0.8113156833758906,800.0,EngineeringArchitecture,1.0,17-2199,"Engineers, All Other",17-2199.06,Microsystems Engineers,59.0,Engineers,0.7782589865742746,,,0.4552596159314514,0.7790113748426262
393,846,Mining and/or Geological Engineer (including Mining Safety Engineer),0.6552882677059535,800.0,EngineeringArchitecture,1.0,17-2151,"Mining and Geological Engineers, Including Mining Safety…",17-2151.00,"Mining and Geological Engineers, Including Mining Safety…",46.0,Mining Engineers,0.6184495452576872,1500.0,"Mining and geological engineers, including mining safety engineers",0.7099391480730222,0.7431866962408122
394,847,Nanosystems Engineer,0.8420911167853784,800.0,EngineeringArchitecture,1.0,17-2199,"Engineers, All Other",17-2199.09,Nanosystems Engineers,59.0,Engineers,0.7782589865742746,,,0.4552596159314514,0.7882440048654724
395,848,Nanotechnology Engineering Technician,0.7333691708103749,800.0,EngineeringArchitecture,1.0,17-3029,"Engineering Technologists and Technicians, Except Drafte…",17-3029.11,Nanotechnology Engineering Technologists,235.0,Technicians,0.3474808719503393,,,0.4552596159314514,0.6479328924169876
396,848,Nanotechnology Engineering Technician,0.7333691708103749,800.0,EngineeringArchitecture,1.0,17-3029,"Engineering Technologists and Technicians, Except Drafte…",17-3029.12,Nanotechnology Engineering Technicians,235.0,Technicians,0.3474808719503393,,,0.4552596159314514,0.6479328924169876
397,849,Non-Destructive Testing Specialist,0.592527886036823,800.0,EngineeringArchitecture,1.0,17-3029,"Engineering Technologists and Technicians, Except Drafte…",17-3029.01,Non-Destructive Testing Specialists,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6906018293466947
398,850,Nuclear Engineer,0.8997446579760786,800.0,EngineeringArchitecture,1.0,17-2161,Nuclear Engineers,17-2161.00,Nuclear Engineers,49.0,Nuclear Engineers,0.671574996390934,1510.0,Nuclear engineers,0.8113590263691681,0.8500889517643907
399,851,Petroleum Engineer,0.6911705415938719,800.0,EngineeringArchitecture,1.0,17-2171,Petroleum Engineers,17-2171.00,Petroleum Engineers,47.0,Petroleum Engineers,0.7083874693229392,1520.0,Petroleum engineers,0.7505070993914806,0.7845494496871925
400,852,Photonics Engineer,0.8213949737938451,800.0,EngineeringArchitecture,1.0,17-2199,"Engineers, All Other",17-2199.07,Photonics Engineers,59.0,Engineers,0.7782589865742746,,,0.4552596159314514,0.7820351619680124
401,853,Photonics Technician,0.6730278188415536,800.0,EngineeringArchitecture,1.0,17-3029,"Engineering Technologists and Technicians, Except Drafte…",17-3029.08,Photonics Technicians,235.0,Technicians,0.3474808719503393,,,0.4552596159314514,0.6298304868263411
402,854,Product Safety Engineer,0.6759844106974869,800.0,EngineeringArchitecture,1.0,17-2111,"Health and Safety Engineers, Except Mining Safety Engine…",17-2111.03,Product Safety Engineers,59.0,Engineers,0.7782589865742746,,,0.4552596159314514,0.7384119930391051
403,855,Radio Frequency Identification Device Specialist,0.5426689961026745,800.0,EngineeringArchitecture,1.0,17-2072,"Electronics Engineers, Except Computer",17-2072.01,Radio Frequency Identification Device Specialists,40.0,Professional Specialty Occupations ,0.6871661613974303,,,0.4552596159314514,0.6756441623664502
404,856,Robotics Engineer,0.8504233301975541,800.0,EngineeringArchitecture,1.0,17-2199,"Engineers, All Other",17-2199.08,Robotics Engineers,59.0,Engineers,0.7782589865742746,,,0.4552596159314514,0.7907436688891252
405,857,Robotics Technician,0.7153608385969629,800.0,EngineeringArchitecture,1.0,17-3024,Electro-Mechanical and Mechatronics Technologists and Te…,17-3024.01,Robotics Technicians,235.0,Technicians,0.3474808719503393,,,0.4552596159314514,0.642530392752964
406,858,Solar Energy Systems Engineer,0.7434484612283295,800.0,EngineeringArchitecture,1.0,17-2199,"Engineers, All Other",17-2199.11,Solar Energy Systems Engineers,59.0,Engineers,0.7782589865742746,,,0.4552596159314514,0.7586512081983579
407,859,Surveying and Mapping Technician,0.577072974062626,800.0,EngineeringArchitecture,1.0,17-3031,Surveying and Mapping Technicians,17-3031.00,Surveying and Mapping Technicians,218.0,Surveying and Mapping Technicians,0.2789086184495453,1560.0,Surveying and mapping technicians,0.2839756592292089,0.5496441786770159
408,859,Surveying and Mapping Technician,0.577072974062626,800.0,EngineeringArchitecture,1.0,17-3031,Surveying and Mapping Technicians,17-3031.01,Surveying Technicians,218.0,Surveying and Mapping Technicians,0.2789086184495453,,,0.4552596159314514,0.5839009700174644
409,860,Surveyor,0.49724499395242583,800.0,EngineeringArchitecture,1.0,17-1022,Surveyors,17-1022.00,Surveyors,63.0,Surveyors and Mapping Scientists,0.4990616428468313,1310.0,"Surveyors, cartographers, and photogrammetrists",0.4665314401622717,0.6172451969298899
410,861,Transportation Engineer,0.6720870850692112,800.0,EngineeringArchitecture,1.0,17-2051,Civil Engineers,17-2051.01,Transportation Engineers,59.0,Engineers,0.7782589865742746,,,0.4552596159314514,0.7372427953506223
411,862,Validation Engineer,0.6550194866281415,800.0,EngineeringArchitecture,1.0,17-2199,"Engineers, All Other",17-2199.02,Validation Engineers,59.0,Engineers,0.7782589865742746,,,0.4552596159314514,0.7321225158183013
412,863,Water/Wastewater Engineer,0.5719661335841958,800.0,EngineeringArchitecture,1.0,17-2081,Environmental Engineers,17-2081.01,Water/Wastewater Engineers,59.0,Engineers,0.7782589865742746,,,0.4552596159314514,0.7072065099051177
413,864,Wind Energy Engineer,0.7503023787125387,800.0,EngineeringArchitecture,1.0,17-2199,"Engineers, All Other",17-2199.10,Wind Energy Engineers,59.0,Engineers,0.7782589865742746,,,0.4552596159314514,0.7607073834436205
414,865,Other - Engineer,0.8118532455315146,800.0,EngineeringArchitecture,1.0,17-2199,"Engineers, All Other",17-2199.00,"Engineers, All Other",59.0,"Engineers, n.e.c.",0.7782589865742746,1530.0,"Engineers, all other",0.8722109533468558,0.8625629109723942
415,866,Other - Engineering Technician,0.7038032522510417,800.0,EngineeringArchitecture,1.0,17-3028,Calibration Technologists and Technicians,17-3029.00,"Engineering Technicians, Except Drafters, All Other",216.0,"Engineering Technicians, n.e.c.",0.4543092247726288,1550.0,"Engineering technicians, except drafters",0.5476673427991885,0.6842517504283074
416,866,Other - Engineering Technician,0.7038032522510417,800.0,EngineeringArchitecture,1.0,17-3029,"Engineering Technologists and Technicians, Except Drafte…",17-3029.00,"Engineering Technicians, Except Drafters, All Other",216.0,"Engineering Technicians, n.e.c.",0.4543092247726288,1550.0,,0.4552596159314514,0.66577020505476
417,901,Agricultural Equipment Operator,0.37736863324821934,900.0,FarmingFishingForestry,0.27176684881602914,45-2091,Agricultural Equipment Operators,45-2091.00,Agricultural Equipment Operators,779.0,"Machine Operators, Not Specified",0.2318463981521583,6050.0,Miscellaneous agricultural workers,0.1886409736308316,0.276842096442679
418,902,Agricultural Inspector,0.5155221072436501,900.0,FarmingFishingForestry,0.27176684881602914,45-2011,Agricultural Inspectors,45-2011.00,Agricultural Inspectors,489.0,"Inspectors, Agricultural Products",0.4716327414465137,6010.0,Agricultural inspectors,0.49695740365111557,0.4398980104689539
419,903,Animal Breeder,0.3922859830667921,900.0,FarmingFishingForestry,0.27176684881602914,45-2021,Animal Breeders,45-2021.00,Animal Breeders,473.0,"Farmers, Except Horticultural",0.3408401905586834,6020.0,Animal breeders,0.4056795131845841,0.3519734574006326
420,904,Faller,0.3123236124176858,900.0,FarmingFishingForestry,0.27176684881602914,45-4021,Fallers,45-4021.00,Fallers,496.0,Timber Cutting and Logging Occupations,0.2067272989750253,6130.0,Logging workers,0.2231237322515212,0.25794536712337357
421,905,Farm Labor Contractor,0.2632710657169736,900.0,FarmingFishingForestry,0.27176684881602914,13-1074,Farm Labor Contractors,13-1074.00,Farm Labor Contractors,27.0,"Personnel, Training, and Labor Relations Specialists",0.3831384437707521,,,0.4552596159314514,0.33375956604807766
422,906,Farmer and/or Rancher,0.43730681360032253,900.0,FarmingFishingForestry,0.27176684881602914,13-Nov,"Farmers, Ranchers, and Other Agricultural Managers",11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",473.0,"Farmers, Except Horticultural",0.3408401905586834,205.0,"Farmers, ranchers, and other agricultural managers",0.4929006085192698,0.3829239256276289
423,906,Farmer and/or Rancher,0.43730681360032253,900.0,FarmingFishingForestry,0.27176684881602914,13-1021,"Buyers and Purchasing Agents, Farm Products",13-1021.00,"Buyers and Purchasing Agents, Farm Products",473.0,"Farmers, Except Horticultural",0.3408401905586834,510.0,"Buyers and purchasing agents, farm products",0.4158215010141986,0.3675081041266146
424,907,"Farmworker and/or Laborer (Crop, Nursery, and Greenhouse)",0.3323478027146889,900.0,FarmingFishingForestry,0.27176684881602914,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",479.0,Farm Workers,0.09383571531687601,,,0.4552596159314514,0.28215690503392327
425,908,Farmworker and/or Laborer (Ranch and Farm Animals),0.36675178067464054,900.0,FarmingFishingForestry,0.27176684881602914,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",479.0,Farm Workers,0.09383571531687601,,,0.4552596159314514,0.29247809842190875
426,909,Fisher or Related Fishing Worker,0.26353984679478565,900.0,FarmingFishingForestry,0.27176684881602914,45-3031,Fishing and Hunting Workers,45-3011.00,Fishers and Related Fishing Workers,498.0,Fishers,0.2552331456619027,6100.0,Fishers and related fishing workers,0.3245436105476673,0.2757206747674521
427,910,Forest and Conservation Worker,0.5120279532320925,900.0,FarmingFishingForestry,0.27176684881602914,45-4011,Forest and Conservation Workers,45-4011.00,Forest and Conservation Workers,495.0,"Forestry Workers, Except Logging",0.314133102353111,6120.0,Forest and conservation workers,0.42596348884381346,0.38527607153067545
428,911,Grader and/or Sorter of Agricultural Products,0.32226851229673426,900.0,FarmingFishingForestry,0.27176684881602914,45-2041,"Graders and Sorters, Agricultural Products",45-2041.00,"Graders and Sorters, Agricultural Products",488.0,"Graders and Sorters, Agricultural Products",0.20080843077811467,6040.0,"Graders and sorters, agricultural products",0.2839756592292089,0.271619505433398
429,912,Hunter and/or Trapper,0.23424270931326435,900.0,FarmingFishingForestry,0.27176684881602914,45-3031,Fishing and Hunting Workers,45-3021.00,Hunters and Trappers,499.0,Hunters and Trappers,0.08661758336942399,6110.0,Hunters and trappers,0.2028397565922921,0.20043687215880102
430,913,Log Grader and/or Scaler,0.31353312726784033,900.0,FarmingFishingForestry,0.27176684881602914,45-4023,Log Graders and Scalers,45-4023.00,Log Graders and Scalers,496.0,Timber Cutting and Logging Occupations,0.2067272989750253,,,0.4552596159314514,0.304735398314406
431,914,Logging Equipment Operator,0.27697890068539177,900.0,FarmingFishingForestry,0.27176684881602914,45-4022,Logging Equipment Operators,45-4022.00,Logging Equipment Operators,727.0,Sawing Machine Operators,0.24527212357441897,,,0.4552596159314514,0.30340533648951984
432,915,Nursery Worker,0.38610401827711327,900.0,FarmingFishingForestry,0.27176684881602914,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",45-2092.01,Nursery Workers,484.0,Nursery Workers,0.13064818824888114,,,0.4552596159314514,0.3074868879356518
433,916,Supervisor/Manager of Agricultural Crop and Horticultural Workers,0.5027550060475743,900.0,FarmingFishingForestry,0.27176684881602914,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry…",45-1011.07,First-Line Supervisors of Agricultural Crop and Horticul…,476.0,"Managers, Horticultural Specialty Farms",0.44478129060199223,,,0.4552596159314514,0.42101545985506794
434,917,Supervisor/Manager of Animal Husbandry and Animal Care Workers,0.48837521838462583,900.0,FarmingFishingForestry,0.27176684881602914,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry…",45-1011.08,First-Line Supervisors of Animal Husbandry and Animal Ca…,19.0,"Managers and Administrators, n.e.c.",0.48881189548144943,,,0.4552596159314514,0.42770917477604764
435,918,Supervisor/Manager of Aquacultural Workers,0.5050396452089773,900.0,FarmingFishingForestry,0.27176684881602914,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry…",45-1011.06,First-Line Supervisors of Aquacultural Workers,19.0,"Managers and Administrators, n.e.c.",0.48881189548144943,,,0.4552596159314514,0.43270850282335316
436,919,"Supervisor/Manager of Farming, Fishing, and Forestry Workers",0.5364870313129956,900.0,FarmingFishingForestry,0.27176684881602914,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry…",45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry…",477.0,"Supervisors, Farm Workers",0.3954092680814205,6005.0,"First-line supervisors of farming, fishing, and forestry workers",0.5172413793103448,0.43118841448033
